"sep=	"
2015/06/25 15:40:24.694	-0.023439529352132	-0.49980288741623	-1.52789670561513	-2.89388035462861	
2015/06/25 15:40:24.696	-0.0317335166613479	-0.510981739876478	-1.52825731375901	-2.88414393474387	
2015/06/25 15:40:24.697	-0.03101230037359	-0.509539307300962	-1.5387149499315	-2.87657116372242	
2015/06/25 15:40:24.698	-0.0216364886327372	-0.516390862034662	-1.5318633951978	-2.86394987868665	
2015/06/25 15:40:24.699	-0.0357002062440164	-0.521078767905089	-1.53655130106822	-2.91984414098789	
2015/06/25 15:40:24.700	-0.038945679538927	-0.527930322638789	-1.53402704406107	-3.0121598258209	
2015/06/25 15:40:24.701	-0.0418305446899587	-0.526127281919394	-1.53943616621925	-3.02802658415158	
2015/06/25 15:40:24.702	-0.0346183818123796	-0.525406065631636	-1.53727251735598	-3.07995415687015	
2015/06/25 15:40:24.703	-0.0375032469634112	-0.535142485516368	-1.53294521962943	-3.16289402996231	
2015/06/25 15:40:24.704	-0.0454366261287482	-0.532257620365336	-1.54087859879477	-3.19426693847977	
2015/06/25 15:40:24.705	-0.0439941935532324	-0.532618228509215	-1.53943616621925	-3.20292153393287	
2015/06/25 15:40:24.706	-0.0450760179848692	-0.535863701804126	-1.53907555807538	-3.21842768411966	
2015/06/25 15:40:24.707	-0.0439941935532324	-0.540551607674552	-1.54412407208968	-3.23681869945749	
2015/06/25 15:40:24.708	-0.0519275727185694	-0.549566811271526	-1.54412407208968	-3.23249140173094	
2015/06/25 15:40:24.709	-0.0595003437400274	-0.560024447444016	-1.55205745125502	-3.17984261272462	
2015/06/25 15:40:24.710	-0.0638276414665748	-0.557139582292984	-1.55349988383053	-3.11781801197744	
2015/06/25 15:40:24.711	-0.0605821681716643	-0.552451676422557	-1.54809076167235	-3.07021773698541	
2015/06/25 15:40:24.712	-0.0659912903298486	-0.556418366005226	-1.5524180593989	-3.06084192524456	
2015/06/25 15:40:24.713	-0.0645488577543327	-0.56867904289711	-1.54520589652132	-2.96708380783603	
2015/06/25 15:40:24.714	-0.0616639926033011	-0.56867904289711	-1.54989380239174	-2.91335319439807	
2015/06/25 15:40:24.715	-0.0580579111645116	-0.573727556911416	-1.55494231640605	-2.89460157091636	
2015/06/25 15:40:24.716	-0.0760883183584593	-0.578415462781842	-1.54917258610399	-2.88378332659999	
2015/06/25 15:40:24.717	-0.0670731147614854	-0.5791366790696	-1.54520589652132	-2.88630758360715	
2015/06/25 15:40:24.718	-0.0667125066176065	-0.592479180393121	-1.54845136981623	-2.87224386599587	
2015/06/25 15:40:24.719	-0.0750064939268224	-0.585627625659421	-1.54484528837744	-2.87296508228363	
