"sep=	"
Shimmer_B64E_Timestamp_FormattedUnix_CAL	Shimmer_B64E_ECG_LA-RA_24BIT_CAL	Shimmer_B64E_ECG_LL-RA_24BIT_CAL	Shimmer_B64E_ECG_RESP_24BIT_CAL	Shimmer_B64E_ECG_Vx-RL_24BIT_CAL	
2015/06/25 15:39:27.521	-0.0512063564308115	-0.543797080969463	-1.47128122702613	-3.11601497125804	
2015/06/25 15:39:27.522	-0.054812437869601	-0.531897012221457	-1.47380548403328	-3.15748490780412	
2015/06/25 15:39:27.523	-0.0457972342726272	-0.528651538926547	-1.48282068763026	-3.16289402996231	
2015/06/25 15:39:27.524	-0.0533700052940852	-0.527930322638789	-1.48101764691086	-3.18957903260935	
2015/06/25 15:39:27.525	-0.0490427075675377	-0.529012147070425	-1.47632974104044	-3.19859423620632	
2015/06/25 15:39:27.526	-0.0407487202583218	-0.523242416768362	-1.46947818630674	-3.20688822351554	
2015/06/25 15:39:27.527	-0.0403881121144428	-0.511342348020357	-1.47056001073837	-3.14450301462448	
2015/06/25 15:39:27.528	-0.0367820306756533	-0.516751470178541	-1.47560852475268	-3.03884482846794	
2015/06/25 15:39:27.529	-0.0353395981001375	-0.516030253890783	-1.47921460619147	-3.02369928642503	
2015/06/25 15:39:27.530	-0.0335365573807427	-0.519996943473452	-1.48173886319862	-2.96275651010949	
2015/06/25 15:39:27.531	-0.0364214225317744	-0.512784780595873	-1.48246007948638	-2.87296508228363	
2015/06/25 15:39:27.532	-0.0302910840858321	-0.507375658437688	-1.47993582247923	-2.81490717111911	
2015/06/25 15:39:27.534	-0.0306516922297111	-0.508457482869325	-1.48029643062311	-2.80913744081705	
2015/06/25 15:39:27.535	-0.0263243945031636	-0.502327144423383	-1.47957521433535	-2.79182824991086	
2015/06/25 15:39:27.536	-0.0212758804888583	-0.499442279272351	-1.48029643062311	-2.7723554101414	
2015/06/25 15:39:27.537	-0.0259637863592847	-0.502327144423383	-1.47236305145777	-2.7929100743425	
2015/06/25 15:39:27.538	-0.0219970967766162	-0.49655741412132	-1.48029643062311	-2.87765298815405	
2015/06/25 15:39:27.539	-0.0230789212082531	-0.498721062984593	-1.48101764691086	-2.95013522507372	
2015/06/25 15:39:27.540	-0.0209152723449793	-0.489345251243741	-1.47993582247923	-2.96852624041155	
2015/06/25 15:39:27.541	-0.0165879746184319	-0.48609977794883	-1.47993582247923	-3.05290854607922	
2015/06/25 15:39:27.542	-0.0270456107909215	-0.486460386092709	-1.48786920164456	-3.11276949796313	
2015/06/25 15:39:27.543	-0.0241607456398899	-0.485017953517193	-1.48354190391802	-3.14702727163163	
2015/06/25 15:39:27.544	-0.0151455420429161	-0.479608831359009	-1.48318129577414	-3.16325463810618	
2015/06/25 15:39:27.545	-0.0187516234817056	-0.471314844049793	-1.48606616092517	-3.18164565344401	
2015/06/25 15:39:27.546	-0.0169485827623108	-0.478166398783493	-1.48931163422008	-3.19282450590426	
2015/06/25 15:39:27.547	-0.0137031094674003	-0.483214912797798	-1.49291771565887	-3.18777599188995	
2015/06/25 15:39:27.548	-0.0144243257551582	-0.474560317344703	-1.48822980978844	-3.08572388717221	
2015/06/25 15:39:27.549	-0.00721216287757908	-0.467708762611003	-1.48606616092517	-3.01035678510151	
2015/06/25 15:39:27.550	-0.0104576361724897	-0.456890518294635	-1.47921460619147	-3.00747191995048	
2015/06/25 15:39:27.551	-0.00757277102145803	-0.456529910150756	-1.48822980978844	-2.9230896142828	
2015/06/25 15:39:27.552	-0.00288486515103163	-0.461217816021182	-1.48534494463741	-2.87368629857138	
2015/06/25 15:39:27.553	-0.00901520359697385	-0.452563220568087	-1.48462372834965	-2.8459194714927	
2015/06/25 15:39:27.554	-0.00108182443163686	-0.449678355417056	-1.48714798535681	-2.8408709574784	
2015/06/25 15:39:27.555	0.000721216287757908	-0.446432882122145	-1.48354190391802	-2.839067916759	
2015/06/25 15:39:27.556	-0.00252425700715268	-0.447875314697661	-1.49003285050784	-2.81490717111911	
2015/06/25 15:39:27.557	0.00144243257551582	-0.450760179848692	-1.48534494463741	-2.81057987339257	
2015/06/25 15:39:27.558	0.00432729772654745	-0.444269233258871	-1.48282068763026	-2.85926197281623	
2015/06/25 15:39:27.559	0.00396668958266849	-0.434893421518018	-1.48462372834965	-2.96924745669931	
2015/06/25 15:39:27.560	-0.00180304071939477	-0.435614637805776	-1.4839025120619	-2.99304759419532	
2015/06/25 15:39:27.560	0.0122606768918844	-0.43777828666905	-1.48029643062311	-3.02333867828115	
2015/06/25 15:39:27.561	0.00973641988473176	-0.430205515647592	-1.47885399804759	-3.13260294587647	
2015/06/25 15:39:27.562	0.00432729772654745	-0.421911528338376	-1.48354190391802	-3.16794254397661	
2015/06/25 15:39:27.563	0.00865459545309489	-0.428041866784318	-1.48282068763026	-3.17263044984704	
2015/06/25 15:39:27.564	0.015506150186795	-0.414699365460797	-1.47416609217716	-3.19606997919917	
2015/06/25 15:39:27.565	0.0201940560572214	-0.407126594439339	-1.46947818630674	-3.19102146518486	
2015/06/25 15:39:27.566	0.0277668270786795	-0.401717472281155	-1.47308426774553	-3.20039727692572	
2015/06/25 15:39:27.567	0.0346183818123796	-0.400996255993397	-1.47488730846492	-3.1509939612143	
2015/06/25 15:39:27.568	0.0364214225317744	-0.398111390842365	-1.47200244331389	-3.05471158679862	
2015/06/25 15:39:27.569	0.0263243945031636	-0.397750782698486	-1.4770509573282	-3.02514171900054	
2015/06/25 15:39:27.570	0.0360608143878954	-0.388735579101512	-1.46983879445062	-2.98186874173507	
2015/06/25 15:39:27.571	0.0360608143878954	-0.381884024367812	-1.47056001073837	-2.88378332659999	
2015/06/25 15:39:27.572	0.0400275039705639	-0.375032469634112	-1.47272365960165	-2.83870730861513	
2015/06/25 15:39:27.573	0.0439941935532324	-0.367099090468775	-1.46587210486795	-2.83329818645694	
2015/06/25 15:39:27.574	0.0429123691215955	-0.368541523044291	-1.47596913289656	-2.8066131838099	
2015/06/25 15:39:27.575	0.0447154098409903	-0.369983955619807	-1.47885399804759	-2.80012223722008	
2015/06/25 15:39:27.576	0.0476002749920219	-0.367820306756533	-1.47741156547207	-2.79831919650068	
2015/06/25 15:39:27.577	0.047239666848143	-0.367820306756533	-1.4770509573282	-2.81707081998239	
2015/06/25 15:39:27.578	0.0533700052940852	-0.354477805433012	-1.47344487588941	-2.89532278720412	
2015/06/25 15:39:27.579	0.0526487890063273	-0.350150507706464	-1.4683963618751	-2.97826266029628	
2015/06/25 15:39:27.580	0.0609427763155432	-0.34474138554828	-1.47092061888225	-2.9916051616198	
2015/06/25 15:39:27.581	0.0595003437400274	-0.34474138554828	-1.47308426774553	-3.09185422561815	
2015/06/25 15:39:27.582	0.0609427763155432	-0.341495912253369	-1.47416609217716	-3.15748490780412	
2015/06/25 15:39:27.583	0.0591397355961484	-0.335726181951306	-1.47416609217716	-3.17803957200522	
2015/06/25 15:39:27.584	0.0717610206319118	-0.333923141231911	-1.47488730846492	-3.18272747787565	
2015/06/25 15:39:27.585	0.0699579799125171	-0.326710978354332	-1.47128122702613	-3.226361063285	
2015/06/25 15:39:27.586	0.0688761554808802	-0.323826113203301	-1.47308426774553	-3.2400641727524	
2015/06/25 15:39:27.587	0.0778913590778541	-0.324907937634938	-1.47741156547207	-3.22744288771664	
2015/06/25 15:39:27.588	0.0796943997972488	-0.313368477030811	-1.47236305145777	-3.13584841917138	
2015/06/25 15:39:27.589	0.0778913590778541	-0.304713881577716	-1.47885399804759	-3.06228435782008	
2015/06/25 15:39:27.590	0.0818580486605226	-0.300747191995048	-1.47452670032104	-3.05074489721595	
2015/06/25 15:39:27.591	0.0814974405166436	-0.303992665289958	-1.47560852475268	-2.97826266029628	
2015/06/25 15:39:27.592	0.0833004812360384	-0.298222934987895	-1.47200244331389	-2.89640461163576	
2015/06/25 15:39:27.593	0.0876277789625858	-0.291371380254195	-1.47308426774553	-2.87152264970811	
2015/06/25 15:39:27.594	0.0876277789625858	-0.281995568513342	-1.46911757816286	-2.87116204156423	
2015/06/25 15:39:27.595	0.0879883871064648	-0.281274352225584	-1.47236305145777	-2.85204980993865	
2015/06/25 15:39:27.596	0.0988066314228334	-0.260719688024484	-1.47272365960165	-2.82788906429876	
2015/06/25 15:39:27.598	0.0959217662718018	-0.262522728743878	-1.47777217361595	-2.87765298815405	
2015/06/25 15:39:27.599	0.101691496573865	-0.25855603916121	-1.47380548403328	-2.98980212090041	
2015/06/25 15:39:27.600	0.10349453729326	-0.247737794844841	-1.4701994025945	-3.00747191995048	
2015/06/25 15:39:27.601	0.111788524602476	-0.24809840298872	-1.46623271301183	-3.05182672164759	
2015/06/25 15:39:27.601	0.107100618732049	-0.242328672686657	-1.47200244331389	-3.15027274492654	
2015/06/25 15:39:27.602	0.111067308314718	-0.236198334240715	-1.47416609217716	-3.17948200458074	
2015/06/25 15:39:27.603	0.113230957177992	-0.238361983103989	-1.47596913289656	-3.18993964075323	
2015/06/25 15:39:27.604	0.115394606041265	-0.230789212082531	-1.47813278175983	-3.21157612938596	
2015/06/25 15:39:27.605	0.119000687480055	-0.219970967766162	-1.47056001073837	-3.22095194112682	
2015/06/25 15:39:27.606	0.115394606041265	-0.22069218405392	-1.47632974104044	-3.21806707597578	
2015/06/25 15:39:27.607	0.12080372819945	-0.221413400341678	-1.47164183517001	-3.19246389776038	
2015/06/25 15:39:27.608	0.122967377062723	-0.218528535190646	-1.47849338990371	-3.07310260213645	
2015/06/25 15:39:27.609	0.121524944487207	-0.22069218405392	-1.47885399804759	-3.04605699134552	
2015/06/25 15:39:27.610	0.126573458501513	-0.216004278183493	-1.47741156547207	-3.00242340593617	
2015/06/25 15:39:27.611	0.12765528293315	-0.200858736140577	-1.47560852475268	-2.91587745140522	
2015/06/25 15:39:27.612	0.125131025925997	-0.192204140687482	-1.47164183517001	-2.88053785330508	
2015/06/25 15:39:27.613	0.135949270242366	-0.196892046557909	-1.47813278175983	-2.85637710766519	
2015/06/25 15:39:27.614	0.135949270242366	-0.202661776859972	-1.47669034918432	-2.84051034933452	
2015/06/25 15:39:27.615	0.135228053954608	-0.202301168716093	-1.47813278175983	-2.82608602357936	
2015/06/25 15:39:27.616	0.13450683766685	-0.195089005838514	-1.47488730846492	-2.83438001088858	
2015/06/25 15:39:27.617	0.135228053954608	-0.18967988368033	-1.47488730846492	-2.83798609232737	
2015/06/25 15:39:27.618	0.138112919105639	-0.181385896371114	-1.4683963618751	-2.95951103681457	
2015/06/25 15:39:27.619	0.145325081983218	-0.181385896371114	-1.47669034918432	-3.01468408282805	
2015/06/25 15:39:27.620	0.140997784256671	-0.170567652054745	-1.47632974104044	-3.03343570630976	
2015/06/25 15:39:27.621	0.142079608688308	-0.178140423076203	-1.47885399804759	-3.1217847015601	
2015/06/25 15:39:27.622	0.143161433119945	-0.177779814932324	-1.47921460619147	-3.18453051859504	
2015/06/25 15:39:27.623	0.14496447383934	-0.175255557925172	-1.47560852475268	-3.21806707597578	
2015/06/25 15:39:27.624	0.149652379709766	-0.173452517205777	-1.47488730846492	-3.22852471214827	
2015/06/25 15:39:27.625	0.147488730846492	-0.16876461133535	-1.47596913289656	-3.24222782161567	
2015/06/25 15:39:27.626	0.145685690127097	-0.172010084630261	-1.47885399804759	-3.25845518809023	
2015/06/25 15:39:27.627	0.150373595997524	-0.166600962472077	-1.47308426774553	-3.25268545778816	
2015/06/25 15:39:27.628	0.147488730846492	-0.165158529896561	-1.48101764691086	-3.1560424752286	
2015/06/25 15:39:27.629	0.147849338990371	-0.167682786903714	-1.47632974104044	-3.08392084645281	
2015/06/25 15:39:27.630	0.147128122702613	-0.160470624026135	-1.48029643062311	-3.06480861482723	
2015/06/25 15:39:27.631	0.143882649407703	-0.169485827623108	-1.4839025120619	-2.99521124305859	
2015/06/25 15:39:27.632	0.146767514558734	-0.174534341637414	-1.48426312020577	-2.92272900613892	
2015/06/25 15:39:27.633	0.142079608688308	-0.170207043910866	-1.49796622967317	-2.89460157091636	
2015/06/25 15:39:27.634	0.133785621379092	-0.172731300918019	-1.49652379709766	-2.8819802858806	
2015/06/25 15:39:27.635	0.13775231096176	-0.177419206788445	-1.49940866224869	-2.85565589137744	
2015/06/25 15:39:27.636	0.138834135393397	-0.175616166069051	-1.4976056215293	-2.83798609232737	
2015/06/25 15:39:27.637	0.139194743537276	-0.174894949781293	-1.49904805410481	-2.85313163437028	
2015/06/25 15:39:27.638	0.133785621379092	-0.179582855651719	-1.4958025808099	-2.87837420444181	
2015/06/25 15:39:27.639	0.133064405091334	-0.175616166069051	-1.49868744596093	-2.97501718700137	
2015/06/25 15:39:27.640	0.138112919105639	-0.173091909061898	-1.49652379709766	-3.00422644665557	
2015/06/25 15:39:27.641	0.128015891077029	-0.178501031220082	-1.50012987853645	-3.03487813888528	
2015/06/25 15:39:27.642	0.130540148084181	-0.174534341637414	-1.50589960883851	-3.13765145989078	
2015/06/25 15:39:27.643	0.127294674789271	-0.184270761522145	-1.50914508213342	-3.18957903260935	
2015/06/25 15:39:27.643	0.118279471192297	-0.190040491824209	-1.50878447398954	-3.18957903260935	
2015/06/25 15:39:27.644	0.120082511911692	-0.188958667392572	-1.50842386584566	-3.20220031764511	
2015/06/25 15:39:27.645	0.119361295623934	-0.201219344284456	-1.51166933914057	-3.22059133298294	
2015/06/25 15:39:27.646	0.116476430472902	-0.201940560572214	-1.51239055542833	-3.21662464340027	
2015/06/25 15:39:27.647	0.112870349034113	-0.203022385003851	-1.51563602872324	-3.18236686973177	
2015/06/25 15:39:27.648	0.116837038616781	-0.21708610261513	-1.52032393459367	-3.07310260213645	
2015/06/25 15:39:27.649	0.106379402444291	-0.215643670039614	-1.51707846129876	-3.05146611350371	
2015/06/25 15:39:27.650	0.108182443163686	-0.22754373878762	-1.51924211016203	-3.02730536786382	
2015/06/25 15:39:27.651	0.107100618732049	-0.232592252801925	-1.5232087997447	-2.90686224780825	
2015/06/25 15:39:27.652	0.0915944685452543	-0.247377186700962	-1.53799373364374	-2.8664741356938	
2015/06/25 15:39:27.653	0.0814974405166436	-0.256031782154057	-1.54159981508253	-2.85890136467235	
2015/06/25 15:39:27.654	0.0760883183584593	-0.259637863592847	-1.53943616621925	-2.83654365975185	
2015/06/25 15:39:27.655	0.0771701427900961	-0.259637863592847	-1.54123920693865	-2.82175872585281	
2015/06/25 15:39:27.656	0.0710398043441539	-0.278389487074552	-1.54123920693865	-2.82392237471609	
2015/06/25 15:39:27.657	0.0674337229053644	-0.278028878930674	-1.54268163951417	-2.86394987868665	
2015/06/25 15:39:27.658	0.0688761554808802	-0.285601649952131	-1.53835434178762	-2.91587745140522	
2015/06/25 15:39:27.659	0.0494033157114167	-0.302550232714442	-1.53907555807538	-2.99376881048308	
2015/06/25 15:39:27.661	0.0497639238552956	-0.30687753044099	-1.54484528837744	-3.0824784138773	
2015/06/25 15:39:27.662	0.0515669645746904	-0.315532125894085	-1.53799373364374	-3.16577889511334	
2015/06/25 15:39:27.663	0.0400275039705639	-0.324547329491059	-1.54087859879477	-3.18849720817771	
2015/06/25 15:39:27.664	0.0277668270786795	-0.334644357519669	-1.54700893724071	-3.1921032896165	
2015/06/25 15:39:27.665	0.0270456107909215	-0.342217128541127	-1.55566353269381	-3.21662464340027	
2015/06/25 15:39:27.666	0.0284880433664374	-0.342217128541127	-1.5506150186795	-3.20941248052269	
2015/06/25 15:39:27.667	0.0245213537837689	-0.347986858843191	-1.55494231640605	-3.20256092578899	
2015/06/25 15:39:27.668	0.0205546642011004	-0.359526319447317	-1.55169684311114	-3.10952402466822	
2015/06/25 15:39:27.669	0.015506150186795	-0.367099090468775	-1.54700893724071	-3.03055084115873	
2015/06/25 15:39:27.670	0.00901520359697385	-0.369983955619807	-1.55097562682338	-3.02874780043933	
2015/06/25 15:39:27.671	0.0119000687480055	-0.383326456943328	-1.5524180593989	-2.93030177716038	
2015/06/25 15:39:27.672	0.00757277102145803	-0.390538619820907	-1.55169684311114	-2.85709832395295	
2015/06/25 15:39:27.673	0.00576973030206326	-0.39991443156176	-1.54700893724071	-2.82392237471609	
2015/06/25 15:39:27.674	-0.00865459545309489	-0.413256932885281	-1.55890900598872	-2.81418595483136	
2015/06/25 15:39:27.675	-0.0162273664745529	-0.429844907503713	-1.56359691185914	-2.78101000559449	
2015/06/25 15:39:27.676	-0.0205546642011004	-0.43453281337414	-1.56215447928363	-2.77307662642916	
2015/06/25 15:39:27.677	-0.0209152723449793	-0.435254029661897	-1.55818778970096	-2.77487966714855	
2015/06/25 15:39:27.678	-0.0259637863592847	-0.434893421518018	-1.55674535712544	-2.8596225809601	
2015/06/25 15:39:27.679	-0.0302910840858321	-0.448596530985419	-1.55638474898157	-2.91768049212462	
2015/06/25 15:39:27.680	-0.0367820306756533	-0.446432882122145	-1.55386049197441	-2.94761096806657	
2015/06/25 15:39:27.681	-0.0375032469634112	-0.470954235905914	-1.55566353269381	-2.97898387658404	
2015/06/25 15:39:27.682	-0.0425517609777166	-0.477084574351856	-1.55674535712544	-3.10483611879779	
2015/06/25 15:39:27.683	-0.0454366261287482	-0.473839101056945	-1.55566353269381	-3.14053632504181	
2015/06/25 15:39:27.684	-0.0364214225317744	-0.473839101056945	-1.54845136981623	-3.15928794852352	
2015/06/25 15:39:27.685	-0.0490427075675377	-0.489345251243741	-1.55313927568665	-3.16073038109903	
2015/06/25 15:39:27.685	-0.0447154098409903	-0.478887615071251	-1.54953319424787	-3.1784001801491	
2015/06/25 15:39:27.686	-0.0501245319991746	-0.48970585938762	-1.55277866754278	-3.18344869416341	
2015/06/25 15:39:27.687	-0.0544518297257221	-0.494754373401925	-1.5574665734132	-3.14883031235103	
2015/06/25 15:39:27.688	-0.0584185193083905	-0.508457482869325	-1.55277866754278	-3.05759645194965	
2015/06/25 15:39:27.689	-0.0613033844594222	-0.514948429459146	-1.55458170826217	-3.02009320498624	
2015/06/25 15:39:27.690	-0.0710398043441539	-0.523242416768362	-1.54881197796011	-2.97898387658404	
2015/06/25 15:39:27.691	-0.0739246694951856	-0.534060661084731	-1.54159981508253	-2.82969210501815	
2015/06/25 15:39:27.693	-0.0750064939268224	-0.53081518778982	-1.54484528837744	-2.82247994214057	
2015/06/25 15:39:27.694	-0.0710398043441539	-0.535142485516368	-1.5387149499315	-2.81310413039972	
2015/06/25 15:39:27.695	-0.070679196200275	-0.535863701804126	-1.53979677436313	-2.78894338475983	
2015/06/25 15:39:27.696	-0.0796943997972488	-0.543797080969463	-1.53438765220495	-2.79399189877414	
2015/06/25 15:39:27.697	-0.0775307509339751	-0.547763770552131	-1.53474826034883	-2.81454656297524	
2015/06/25 15:39:27.698	-0.0847429138115542	-0.555336541573589	-1.54087859879477	-2.94003819704511	
2015/06/25 15:39:27.699	-0.0872671708187069	-0.5585820148685	-1.53763312549986	-2.94761096806657	
2015/06/25 15:39:27.700	-0.0800550079411278	-0.557860798580742	-1.5369119092121	-2.9660019834044	
2015/06/25 15:39:27.701	-0.0811368323727646	-0.55497593342971	-1.5318633951978	-3.03740239589243	
2015/06/25 15:39:27.702	-0.085824738243191	-0.556418366005226	-1.53042096262228	-3.10844220023658	
2015/06/25 15:39:27.703	-0.0908732522574964	-0.566154785889958	-1.53114217891004	-3.14486362276836	
2015/06/25 15:39:27.704	-0.0933975092646491	-0.5722851243359	-1.52176636716919	-3.14738787977551	
2015/06/25 15:39:27.705	-0.0952005499840438	-0.5722851243359	-1.52969974633452	-3.16613950325722	
2015/06/25 15:39:27.706	-0.0894308196819806	-0.566154785889958	-1.52032393459367	-3.17479409871031	
2015/06/25 15:39:27.707	-0.0894308196819806	-0.578776070925721	-1.51996332644979	-3.16036977295515	
2015/06/25 15:39:27.708	-0.0959217662718018	-0.570121475472626	-1.51527542057936	-3.08428145459669	
2015/06/25 15:39:27.709	-0.093758117408528	-0.572645732479779	-1.51491481243549	-2.98331117431059	
2015/06/25 15:39:27.710	-0.0894308196819806	-0.57553059763081	-1.51022690656506	-2.98367178245446	
2015/06/25 15:39:27.711	-0.0952005499840438	-0.583824584940026	-1.51311177171609	-2.90650163966437	
2015/06/25 15:39:27.712	-0.0959217662718018	-0.580579111645116	-1.50481778440687	-2.8340194027447	
2015/06/25 15:39:27.713	-0.0944793336962859	-0.579857895357358	-1.50409656811912	-2.79723737206905	
2015/06/25 15:39:27.714	-0.0955611581279228	-0.580218503501237	-1.49796622967317	-2.80877683267317	
2015/06/25 15:39:27.715	-0.0901520359697385	-0.578415462781842	-1.49724501338542	-2.77992818116286	
2015/06/25 15:39:27.716	-0.0876277789625858	-0.581660936076753	-1.49652379709766	-2.7637008146883	
2015/06/25 15:39:27.717	-0.0973641988473176	-0.589233707098211	-1.49832683781705	-2.77812514044346	
2015/06/25 15:39:27.718	-0.0962823744156807	-0.588873098954332	-1.49976927039257	-2.84988616107537	
2015/06/25 15:39:27.719	-0.0897914278258595	-0.593200396680879	-1.49940866224869	-2.91587745140522	
2015/06/25 15:39:27.720	-0.0879883871064648	-0.586348841947179	-1.50626021698239	-2.95410191465639	
2015/06/25 15:39:27.721	-0.0876277789625858	-0.590676139673727	-1.50085109482421	-2.98872029646877	
2015/06/25 15:39:27.722	-0.0973641988473176	-0.586709450091058	-1.49472075637826	-3.09077240118651	
2015/06/25 15:39:27.723	-0.0930369011207701	-0.584906409371663	-1.4958025808099	-3.13909389246629	
2015/06/25 15:39:27.724	-0.0973641988473176	-0.595003437400274	-1.50121170296809	-3.15460004265309	
2015/06/25 15:39:27.726	-0.0995278477105913	-0.594642829256395	-1.49327832380275	-3.19426693847977	
2015/06/25 15:39:27.726	-0.0930369011207701	-0.600051951414579	-1.49796622967317	-3.19426693847977	
2015/06/25 15:39:27.727	-0.0973641988473176	-0.604018640997248	-1.504457176263	-3.15207578564594	
2015/06/25 15:39:27.728	-0.10349453729326	-0.594642829256395	-1.49832683781705	-3.04028726104346	
2015/06/25 15:39:27.729	-0.0980854151350755	-0.591757964105363	-1.48859041793232	-3.02478111085667	
2015/06/25 15:39:27.730	-0.0970035907034386	-0.5996913432707	-1.49436014823439	-2.98872029646877	
2015/06/25 15:39:27.731	-0.0995278477105913	-0.5996913432707	-1.49652379709766	-2.8888318406143	
2015/06/25 15:39:27.732	-0.0966429825595597	-0.600051951414579	-1.49363893194663	-2.83438001088858	
2015/06/25 15:39:27.733	-0.0998884558544703	-0.601854992133974	-1.49039345865172	-2.81743142812627	
2015/06/25 15:39:27.734	-0.0991672395667123	-0.601133775846216	-1.4907540667956	-2.79867980464456	
2015/06/25 15:39:27.735	-0.103133929149381	-0.598248910695185	-1.48750859350069	-2.78461608703328	
2015/06/25 15:39:27.736	-0.102773321005502	-0.597167086263548	-1.48822980978844	-2.77812514044346	
2015/06/25 15:39:27.737	-0.100609672142228	-0.595003437400274	-1.48750859350069	-2.80733440009766	
2015/06/25 15:39:27.738	-0.0995278477105913	-0.607985330579916	-1.48282068763026	-2.92345022242668	
2015/06/25 15:39:27.739	-0.0926762929768912	-0.589954923385969	-1.47957521433535	-2.94328367034002	
2015/06/25 15:39:27.740	-0.0962823744156807	-0.598609518839064	-1.48606616092517	-2.95987164495845	
2015/06/25 15:39:27.741	-0.0984460232789544	-0.593561004824758	-1.48246007948638	-3.02730536786382	
2015/06/25 15:39:27.742	-0.100970280286107	-0.591757964105363	-1.4889510260762	-3.10014821292737	
2015/06/25 15:39:27.743	-0.0973641988473176	-0.595724653688032	-1.48967224236396	-3.13224233773259	
2015/06/25 15:39:27.744	-0.0952005499840438	-0.595364045544153	-1.48462372834965	-3.13476659473975	
2015/06/25 15:39:27.745	-0.0970035907034386	-0.599330735126821	-1.48498433649353	-3.16650011140109	
2015/06/25 15:39:27.746	-0.0984460232789544	-0.601133775846216	-1.48318129577414	-3.18344869416341	
2015/06/25 15:39:27.747	-0.0995278477105913	-0.593921612968637	-1.48498433649353	-3.15460004265309	
2015/06/25 15:39:27.748	-0.0980854151350755	-0.602936816565611	-1.48606616092517	-3.07310260213645	
2015/06/25 15:39:27.749	-0.0970035907034386	-0.595003437400274	-1.48282068763026	-2.99629306749023	
2015/06/25 15:39:27.750	-0.103855145437139	-0.595364045544153	-1.48065703876698	-2.97898387658404	
2015/06/25 15:39:27.751	-0.0952005499840438	-0.597527694407427	-1.47957521433535	-2.91191076182255	
2015/06/25 15:39:27.752	-0.0984460232789544	-0.600051951414579	-1.48498433649353	-2.83293757831306	
2015/06/25 15:39:27.753	-0.0970035907034386	-0.595364045544153	-1.48137825505474	-2.81130108968032	
2015/06/25 15:39:27.754	-0.100970280286107	-0.598970126982943	-1.48462372834965	-2.8116616978242	
2015/06/25 15:39:27.755	-0.0988066314228334	-0.600773167702337	-1.48786920164456	-2.77343723457303	
2015/06/25 15:39:27.756	-0.0897914278258595	-0.587791274522695	-1.47885399804759	-2.77596149158019	
2015/06/25 15:39:27.758	-0.0948399418401649	-0.590676139673727	-1.47560852475268	-2.87044082527647	
2015/06/25 15:39:27.759	-0.0977248069911965	-0.592839788537	-1.48714798535681	-2.95410191465639	
2015/06/25 15:39:27.760	-0.0930369011207701	-0.58274276050839	-1.48967224236396	-2.95878982052682	
2015/06/25 15:39:27.761	-0.0955611581279228	-0.587791274522695	-1.48678737721293	-2.99196576976368	
2015/06/25 15:39:27.762	-0.0905126441136174	-0.591397355961484	-1.48498433649353	-3.09509969891306	
2015/06/25 15:39:27.763	-0.0991672395667123	-0.5859882338033	-1.48786920164456	-3.1491909204949	
2015/06/25 15:39:27.764	-0.0923156848330122	-0.587070058234937	-1.49003285050784	-3.17082740912764	
2015/06/25 15:39:27.765	-0.0908732522574964	-0.587070058234937	-1.48606616092517	-3.17767896386134	
2015/06/25 15:39:27.766	-0.093758117408528	-0.594642829256395	-1.48714798535681	-3.20111849321347	
2015/06/25 15:39:27.767	-0.0980854151350755	-0.588873098954332	-1.48786920164456	-3.19643058734305	
2015/06/25 15:39:27.768	-0.0933975092646491	-0.592118572249242	-1.48678737721293	-3.16577889511334	
2015/06/25 15:39:27.768	-0.0908732522574964	-0.590676139673727	-1.49219649937111	-3.04533577505777	
2015/06/25 15:39:27.769	-0.0923156848330122	-0.583824584940026	-1.48786920164456	-3.00747191995048	
2015/06/25 15:39:27.770	-0.0879883871064648	-0.592118572249242	-1.47596913289656	-2.98439299874222	
2015/06/25 15:39:27.771	-0.093758117408528	-0.589954923385969	-1.47885399804759	-2.87837420444181	
2015/06/25 15:39:27.772	-0.094118725552407	-0.589954923385969	-1.47957521433535	-2.82464359100385	
2015/06/25 15:39:27.773	-0.0933975092646491	-0.585267017515542	-1.47632974104044	-2.7979585883568	
2015/06/25 15:39:27.774	-0.085824738243191	-0.580939719788995	-1.47416609217716	-2.78281304631389	
2015/06/25 15:39:27.775	-0.0890702115381016	-0.580939719788995	-1.47236305145777	-2.75973412510563	
2015/06/25 15:39:27.776	-0.0883489952503437	-0.574088165055295	-1.47596913289656	-2.76334020654442	
2015/06/25 15:39:27.777	-0.0869065626748279	-0.583463976796148	-1.47380548403328	-2.80084345350784	
2015/06/25 15:39:27.778	-0.0912338604013754	-0.583824584940026	-1.48029643062311	-2.90541981523273	
2015/06/25 15:39:27.779	-0.08618534638707	-0.576612422062447	-1.47632974104044	-2.94292306219614	
2015/06/25 15:39:27.780	-0.0879883871064648	-0.574809381343053	-1.47741156547207	-2.94436549477166	
2015/06/25 15:39:27.781	-0.0847429138115542	-0.577694246494084	-1.47813278175983	-3.02297807013727	
2015/06/25 15:39:27.782	-0.0915944685452543	-0.577333638350205	-1.48282068763026	-3.10375429436616	
2015/06/25 15:39:27.783	-0.0869065626748279	-0.582382152364511	-1.48426312020577	-3.14089693318569	
2015/06/25 15:39:27.784	-0.0883489952503437	-0.580939719788995	-1.48534494463741	-3.14125754132957	
2015/06/25 15:39:27.785	-0.0905126441136174	-0.5722851243359	-1.48859041793232	-3.16866376026437	
